F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_25_258.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_25_258.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_25_258.jpg,-0.1923077,0.08639763,0,9.770448
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_25_331.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_25_331.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_25_331.jpg,-0.1538462,0,0,9.72917
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_25_399.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_25_399.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_25_399.jpg,-0.1538462,0,0,9.652605
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_25_467.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_25_467.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_25_467.jpg,-0.1442308,0,0,9.59516
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_25_538.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_25_538.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_25_538.jpg,-0.1442308,0,0,9.518504
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_25_608.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_25_608.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_25_608.jpg,-0.1346154,0,0,9.46133
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_25_680.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_25_680.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_25_680.jpg,-0.1057692,0,0,9.386131
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_25_751.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_25_751.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_25_751.jpg,-0.07692308,0,0,9.330106
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_25_823.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_25_823.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_25_823.jpg,-0.03846154,0,0,9.255446
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_25_896.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_25_896.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_25_896.jpg,0,0,0,9.180791
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_25_964.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_25_964.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_25_964.jpg,0.02884615,0,0,9.124636
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_26_035.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_26_035.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_26_035.jpg,0.03846154,0.06814428,0,9.061942
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_26_105.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_26_105.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_26_105.jpg,0.04807692,0.2564749,0,9.133995
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_26_178.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_26_178.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_26_178.jpg,0.04807692,0.192311,0,9.324776
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_26_248.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_26_248.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_26_248.jpg,0.05769231,0.02038025,0,9.343585
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_26_322.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_26_322.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_26_322.jpg,0.0673077,0,0,9.269722
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_26_389.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_26_389.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_26_389.jpg,0.0673077,0.1786682,0,9.29227
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_26_459.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_26_459.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_26_459.jpg,0.0673077,0.01920748,0,9.342798
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_26_527.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_26_527.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_26_527.jpg,0.0673077,0,0,9.287905
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_26_600.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_26_600.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_26_600.jpg,0.0673077,0.06740371,0,9.230014
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_26_673.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_26_673.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_26_673.jpg,0.0673077,0.1823129,0,9.328151
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_26_744.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_26_744.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_26_744.jpg,0.0673077,0,0,9.329034
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_26_814.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_26_814.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_26_814.jpg,0.0673077,0,0,9.254024
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_26_886.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_26_886.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_26_886.jpg,0.07692308,0.08710825,0,9.217797
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_26_956.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_26_956.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_26_956.jpg,0.07692308,0.3194501,0,9.342571
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_27_025.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_27_025.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_27_025.jpg,0.08653846,0.1704496,0,9.467932
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_27_096.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_27_096.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_27_096.jpg,0.09615385,0,0,9.452691
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_27_163.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_27_163.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_27_163.jpg,0.1057692,0.1426911,0,9.443796
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_27_232.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_27_232.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_27_232.jpg,0.1153846,0.245914,0,9.602067
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_27_300.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_27_300.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_27_300.jpg,0.1153846,0.06102529,0,9.646677
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_27_369.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_27_369.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_27_369.jpg,0.1153846,0,0,9.593296
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_27_442.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_27_442.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_27_442.jpg,0.1346154,0.22023,0,9.623889
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_27_514.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_27_514.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_27_514.jpg,0.1538462,0,0,9.635731
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_27_582.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_27_582.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_27_582.jpg,0.1538462,0,0,9.576877
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_27_654.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_27_654.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_27_654.jpg,0.1923077,0.1783682,0,9.570143
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_27_727.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_27_727.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_27_727.jpg,0.2019231,0.2765875,0,9.700469
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_27_798.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_27_798.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_27_798.jpg,0.2019231,0.02471154,0,9.763949
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_27_869.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_27_869.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_27_869.jpg,0.2019231,0,0,9.706689
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_27_941.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_27_941.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_27_941.jpg,0.2019231,0,0,9.628457
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_28_012.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_28_012.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_28_012.jpg,0.2019231,0,0,9.550967
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_28_084.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_28_084.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_28_084.jpg,0.2019231,0,0,9.493286
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_28_153.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_28_153.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_28_153.jpg,0.2019231,0.1834441,0,9.492029
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_28_221.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_28_221.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_28_221.jpg,0.2307692,0.3645577,0,9.640924
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_28_288.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_28_288.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_28_288.jpg,0.2596154,0.1821035,0,9.770443
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_28_360.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_28_360.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_28_360.jpg,0.2980769,0,0,9.746472
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_28_429.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_28_429.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_28_429.jpg,0.3269231,0.1271897,0,9.718371
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_28_501.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_28_501.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_28_501.jpg,0.3557692,0.1438855,0,9.820664
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_28_570.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_28_570.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_28_570.jpg,0.3846154,0,0,9.792521
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_28_642.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_28_642.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_28_642.jpg,0.4038461,0.0908535,0,9.728662
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_28_710.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_28_710.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_28_710.jpg,0.4038461,0.2783297,0,9.808609
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_28_783.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_28_783.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_28_783.jpg,0.4038461,0.1669911,0,9.987654
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_28_855.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_28_855.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_28_855.jpg,0.4038461,0,0,9.958601
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_28_922.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_28_922.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_28_922.jpg,0.4038461,0.1565434,0,9.960243
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_28_995.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_28_995.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_28_995.jpg,0.3653846,0.004180783,0,9.983861
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_29_069.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_29_069.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_29_069.jpg,0.3365385,0,0,9.92726
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_29_137.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_29_137.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_29_137.jpg,0.3365385,0.1608646,0,9.903849
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_29_205.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_29_205.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_29_205.jpg,0.3269231,0.2059298,0,10.00889
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_29_275.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_29_275.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_29_275.jpg,0.3269231,0,0,10.01698
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_29_342.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_29_342.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_29_342.jpg,0.3269231,0.04495132,0,9.963717
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_29_412.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_29_412.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_29_412.jpg,0.3365385,0.2169436,0,10.04158
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_29_480.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_29_480.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_29_480.jpg,0.3653846,0.03126694,0,10.05399
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_29_547.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_29_547.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_29_547.jpg,0.3846154,0,0,9.992174
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_29_616.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_29_616.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_29_616.jpg,0.4038461,0.2248306,0,10.01946
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_29_684.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_29_684.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_29_684.jpg,0.4038461,0.08298895,0,10.07319
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_29_753.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_29_753.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_29_753.jpg,0.4038461,0,0,10.00577
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_29_827.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_29_827.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_29_827.jpg,0.4038461,0.1768173,0,10.00992
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_29_894.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_29_894.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_29_894.jpg,0.4038461,0.1806573,0,10.15169
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_29_963.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_29_963.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_29_963.jpg,0.4038461,0,0,10.14625
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_30_036.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_30_036.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_30_036.jpg,0.4038461,0.1696118,0,10.12687
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_30_103.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_30_103.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_30_103.jpg,0.4038461,0.1435571,0,10.20246
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_30_170.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_30_170.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_30_170.jpg,0.4038461,0,0,10.17291
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_30_245.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_30_245.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_30_245.jpg,0.4038461,0.1243737,0,10.12224
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_30_314.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_30_314.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_30_314.jpg,0.4038461,0.09985508,0,10.19464
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_30_381.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_30_381.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_30_381.jpg,0.4038461,0,0,10.15191
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_30_449.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_30_449.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_30_449.jpg,0.4038461,0.05032068,0,10.0981
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_30_517.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_30_517.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_30_517.jpg,0.3942308,0.09824925,0,10.14569
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_30_585.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_30_585.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_30_585.jpg,0.3846154,0,0,10.10426
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_30_653.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_30_653.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_30_653.jpg,0.3846154,0.0246741,0,10.02715
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_30_720.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_30_720.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_30_720.jpg,0.3846154,0.2270739,0,10.06562
F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\center_2019_03_24_15_16_30_794.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\left_2019_03_24_15_16_30_794.jpg,F:\Development\CarND-Behavioral-Cloning-P3\data1\IMG\right_2019_03_24_15_16_30_794.jpg,0.3846154,0.06307501,0,10.13818
